id	eye_right_x	eye_right_y	sex	mouth.l_y	mouth.l_x	nose_x	nose_y	eye_left_x	eye_left_y	city.x	confidence	pose_pitch	emotion_calm	boundingbox_size_width	combined_age_guess	smile	mouth.r_y	mouth_l_x	mouth_l_y	mouth_r_x	mouth_r_y	pose_roll	mouth.r_x	emotion_angry	boundingbox_size_height	mouth_open_wide	emotion_sad	emotion_confused	emotion_happy	boundingbox_tl_y	boundingbox_tl_x	emotion_disgust	age	combined_gender_guess	eye_closed	pose_yaw	emotion_surprised	glasses	median.age	mean.age	sd.age	mode.gender	city.y
954	29cab17a5e6a11e399f0124b12b579b6_5.jpg	98.2	48.7	0.85	78	68.9	76.1	65.4	70.1	44.1	bangkok	1	-5.73	NA	75.38	20.6666666667	0.01	81.6	68.9	78	86.9	81.6	9.37	86.9	0.04	75.38	0	0.45	0.07	NA	18.46	46.15	NA	32.51	1	0	-19.12	NA	0	20	20.6666666666667	1.15470053837925	M	bangkok
955	29fe4c385e9c11e3ab2b12f292af6a15_5.jpg	91.3	61.5	0.89	87.5	65.2	80.5	71.6	63.2	59.7	moscow	1	7.82	NA	64.62	25	1	88.6	65.2	87.5	88.4	88.6	3.3	88.4	NA	64.62	0.01	0.01	0.02	1	35.38	45.38	NA	23.5	1	0.01	19.45	NA	0	26	25	6.557438524302	M	moscow
956	2a2acffc5e3711e389ba12538dcb3c3c_5.jpg	70.5	90.5	0	112.6	50.6	56.7	101.8	51.1	89.3	ny	0.97	0.57	NA	52.31	26	0.93	113.8	50.6	112.6	68.9	113.8	3.99	68.9	NA	52.31	0.93	0.12	0.02	0.98	70	33.85	NA	22.08	0	0	-29.34	NA	0	26.5	26	6.22896460095897	F	ny
957	2a2ec58a5fef11e3b5e50e98919a0b5f_5.jpg	84.4	50.6	0.14	86.9	70.9	75.5	67.5	56.7	62	moscow	1	7.46	0.15	66.92	23	0.71	79	70.9	86.9	91.2	79	-23.32	91.2	NA	66.92	0.01	0.04	NA	0.66	30.77	42.31	NA	21.37	0	0.05	3.42	NA	0	26	23	6.08276253029822	F	moscow
958	2a4411ba61a711e3964c0e328e6d4743_5.jpg	82.5	29.1	0	61.3	75.4	74.8	50.2	62.6	40.5	moscow	1	-8.07	NA	56.92	24.6666666667	0.84	52.1	75.4	61.3	92	52.1	-29.61	92	0	56.92	0	0.35	NA	0.91	13.08	45.38	NA	21.06	0	0.01	-32.25	NA	0.07	27	24.6666666666667	5.85946527708232	F	moscow
959	2a48a5c05ed911e3977612fe0947bc98_5.jpg	102	30.5	0.04	40.7	94.9	102.2	34.8	94.9	29.6	sao_paulo	0.98	8.72	NA	29.23	25.3333333333	0.32	40.9	94.9	40.7	99.8	40.9	3.21	99.8	NA	29.23	0.01	0.71	NA	0.28	15.38	83.08	NA	20.75	0	0.73	80.46	0.23	0	26	25.3333333333333	5.03322295684717	F	sao_paulo
960	2a57b8ae605411e3a03912a975e2bfd0_5.jpg	64.9	29.7	0.02	37.8	56	62.2	33.4	57.5	28.1	moscow	0.99	13.54	NA	28.46	19.3333333333	0.61	39.5	56	37.8	60.8	39.5	10.75	60.8	0.01	28.46	0.01	0.79	NA	0.51	17.69	46.92	NA	19.02	0	0.12	53.67	NA	0	18	19.3333333333333	4.16333199893227	F	moscow
961	2a5eae4260c311e3946c12acc09e8934_5.jpg	105.6	42.5	0.69	49.5	74.6	89.1	47.4	89	29.2	sao_paulo	0.98	-5.14	NA	60	24.3333333333	0.96	62.2	74.6	49.5	92.2	62.2	38.26	92.2	0.03	60	0.01	0.07	NA	0.98	10	62.31	NA	49.48	1	0.23	-0.32	NA	0.93	25	24.3333333333333	2.08166599946613	M	sao_paulo
962	2a6a31aa5fd711e3a785129179c830b0_5.jpg	85.8	32.6	0.51	55.8	63.6	69.3	44.1	62.4	31.5	bangkok	0.94	8.33	NA	59.23	18.3333333333	0.79	57.3	63.6	55.8	85.4	57.3	3.57	85.4	0.08	59.23	0.32	NA	0.03	0.33	10.77	45.38	NA	25.44	0	0	-35.23	NA	0	19	18.3333333333333	2.08166599946613	F	bangkok
963	2a75141e5d0f11e3a06f1283536b8c33_5.jpg	114.9	62.8	0.46	117.8	75.2	91.5	96.6	67.6	65.7	bangkok	1	-6.23	0.08	110.77	24	0.76	115.6	75.2	117.8	112	115.6	-3.81	112	NA	110.77	0	0.03	NA	0.42	20.77	31.54	NA	23.47	1	0.03	-2.88	NA	0	22	24	3.46410161513775	M	bangkok
964	2a83b148625c11e3a8fb123eec3cbe7a_5.jpg	61.2	40.7	0.34	67	44.8	49.9	51.1	40.1	42.9	moscow	1	11.81	0.11	53.08	26.3333333333	0.08	66	44.8	67	61.2	66	-5.73	61.2	NA	53.08	0.06	0.1	NA	NA	20	25.38	NA	27.61	0	0.37	-12.74	0.34	0.01	27	26.3333333333333	2.08166599946613	F	moscow
965	2a99bc0060d511e397580a396403f9f8_5.jpg	105.8	50	0	83.5	95.6	94.6	69.7	86.9	56.4	moscow	0.97	-1.37	NA	63.08	29	0.74	78.3	95.6	83.5	111.8	78.3	-17.99	111.8	NA	63.08	0	0.76	0.01	0.51	30	66.92	NA	21.49	0	0	-40.15	NA	0	28	29	3.60555127546399	F	moscow
966	2ab70ecc613911e3a5de124d5d1cc970_5.jpg	92.3	33	0.54	45.9	81.6	88.5	40	81.3	31.8	sao_paulo	0.97	6.46	0.03	30.77	19.3333333333	0.21	46.5	81.6	45.9	90	46.5	4.17	90	NA	30.77	0.52	0.9	NA	0.75	20	71.54	NA	25.4	0	0.63	29.8	NA	0	18	19.3333333333333	2.3094010767585	F	sao_paulo
967	2ac1003c61cd11e3a06f1283536b8c33_5.jpg	101.8	14.5	0	67.6	103	113.6	41	75.5	43.8	sao_paulo	1	-17.75	NA	96.92	21	0.94	44.2	103	67.6	124.3	44.2	-51.93	124.3	NA	96.92	0.13	0.06	NA	0.98	-6.92	49.23	NA	24.47	0	0	35.73	0.04	0	21	21	1	F	sao_paulo
968	2ac64a5c617c11e395e20aa496a2d2bb_5.jpg	82.9	23.9	0.01	56.7	55.8	66	46.7	50.8	24.5	moscow	1	-11.96	0.01	68.46	21.6666666667	0.99	56.6	55.8	56.7	79.5	56.6	-1.35	79.5	NA	68.46	0	NA	NA	0.96	2.31	32.31	0.01	15.9	0	0	-7.25	NA	0.09	23	21.6666666666667	3.21455025366432	F	moscow
969	2ae2e03260cc11e3959312bdf480f3ba_5.jpg	91.9	54.7	0.98	72.6	72.8	85.4	64.9	73	53.8	sao_paulo	1	-1.19	0.01	52.31	36.6666666667	0.96	74	72.8	72.6	89.9	74	1.22	89.9	NA	52.31	0	0.01	NA	1	33.85	56.92	NA	30.08	1	0	30.3	NA	0.01	33	36.6666666666667	7.23417813807024	M	sao_paulo
970	2ae7acd05dd311e3b0bd0a3bc8d24d2b_5.jpg	56	51.3	0	87.6	46.5	54.5	74.4	32	68.1	sao_paulo	1	-16.32	NA	73.08	19.6666666667	0.95	72.4	46.5	87.6	69.2	72.4	-38.49	69.2	NA	73.08	0.01	0	NA	1	30	12.31	NA	24.17	0	0	-3.4	0.01	0	18	19.6666666666667	4.72581562625261	F	sao_paulo
971	2ae9028e616511e385d60a1aa2973036_5.jpg	104.5	36.5	0.02	71	77.5	89.2	52.5	71	37.3	bangkok	1	2.5	0.2	75.38	15	0	70.6	77.5	71	99.4	70.6	-2.43	99.4	NA	75.38	0	0.31	NA	0.29	8.46	52.31	NA	16.35	0	0	5.59	NA	0	12	15	6.08276253029822	F	bangkok
972	2af2bed05ff511e381e712f167c840c8_5.jpg	90.7	95	0.91	120.4	85.8	87.5	99.7	72.3	101.7	bangkok	1	28.99	NA	55.38	24.6666666667	0	112.7	85.8	120.4	99.8	112.7	-21.79	99.8	NA	55.38	0.16	0.88	0.06	NA	80	55.38	NA	22.97	1	0.93	29.81	0.1	0.87	24	24.6666666666667	7.02376916856849	M	bangkok
973	2b029c4c610811e3abad122838c3d34d_5.jpg	98.9	46.2	1	65.7	77.6	89	56.9	76.9	43	moscow	1	-0.3	NA	53.85	27	0.19	67.4	77.6	65.7	94.1	67.4	8.47	94.1	NA	53.85	0	NA	0.27	0.12	25.38	61.54	NA	30.39	1	0	18.06	0.13	0.18	28	27	1.73205080756888	M	moscow
974	2b0a7c605ce311e3bb8c12edc5ec29b2_5.jpg	81.8	47.8	0.01	76.9	69.5	71.6	64.3	60.5	53.1	bangkok	0.96	3.71	0.01	59.23	22	0.99	72	69.5	76.9	88.3	72	-13.71	88.3	NA	59.23	0.06	0.01	NA	0.97	26.92	43.08	NA	19.04	0	0	-26.18	NA	0	22	22	5	F	bangkok
975	2b1f0b265dfb11e385670e5a37ffd473_5.jpg	99.7	45.7	0.02	72.8	67.3	79.1	62.2	71.3	38.5	moscow	1	-5.37	NA	77.69	19.6666666667	0	77.9	67.3	72.8	87.2	77.9	14.42	87.2	NA	77.69	0	0.08	0.03	NA	12.31	43.08	NA	26.17	0	0.98	-11.14	0.2	0.25	19	19.6666666666667	2.08166599946613	F	moscow
976	2b3794dc5d0d11e39a00129ce97e08e3_5.jpg	82.5	39.6	0.01	71.4	62.5	75.5	57	53.7	41.3	moscow	1	-3.43	NA	78.46	24.3333333333	0.04	68.7	62.5	71.4	84.9	68.7	-4.97	84.9	NA	78.46	0.05	0.67	0.02	0.35	11.54	30	NA	27.35	0	0	12.4	NA	0	23	24.3333333333333	7.09459888459759	F	moscow
977	2b3bca8e629411e3bc681220b546701f_5.jpg	65.1	31	0	67.1	54.9	54	54.4	38.2	41.4	ny	1	-1.44	NA	66.92	24.3333333333	0.61	58.5	54.9	67.1	74.2	58.5	-20.54	74.2	NA	66.92	0.02	0.05	NA	0.54	10	20	NA	23.66	0	0	-33.54	0.08	0.09	24	24.3333333333333	1.52752523165195	F	ny
978	2b4a427060ab11e3928d12ca4fdf17b7_5.jpg	76.6	74.1	0.99	98.9	54	64.5	85.9	51.5	73.2	bangkok	1	5.22	NA	71.54	28.3333333333	0.6	99	54	98.9	72.6	99	1.65	72.6	0.35	71.54	0	0.12	NA	0.18	46.15	28.46	NA	23.93	1	0.48	3.47	NA	1	27.5	28.3333333333333	2.33809038890002	M	bangkok
979	2b5378d85dcf11e3afad124fa93f7805_5.jpg	71.8	18.1	0	30.9	63.9	66.8	24.8	61.3	19.2	moscow	1	2.13	0.04	31.54	24.3333333333	0	30	63.9	30.9	71.6	30	-6.02	71.6	NA	31.54	0.01	0.86	NA	0.24	6.92	50.77	NA	26.1	0	0.21	-6.69	NA	0	24	24.3333333333333	1.52752523165195	F	moscow
980	2b5b5a885e2b11e3a936126cf26d5925_5.jpg	98.7	77	0.08	96.3	71.8	91.8	89.7	78.4	75.7	bangkok	0.39	-19.79	NA	84.62	20.3333333333	0.81	97.7	71.8	96.3	90.7	97.7	-2.04	90.7	NA	84.62	0	0.45	0.01	0.99	40.77	42.31	NA	34.63	0	0.96	48.07	NA	0	20	20.3333333333333	0.577350269189626	F	bangkok
981	2b6dbd465ce011e3beaa0e9c74817846_5.jpg	108.3	54.5	0	96.7	72	88.7	84.3	67.5	55.6	moscow	1	-14.13	0.03	93.08	25.6666666667	0.78	97.1	72	96.7	101	97.1	-2.29	101	NA	93.08	0.12	0.05	NA	0.6	21.54	39.23	NA	23.12	0	0	6.29	NA	0	25	25.6666666666667	3.05505046330389	F	moscow
982	2b6ee0b65f6c11e3972712727e18697c_5.jpg	63	30.6	0.57	41.4	53.3	57.9	34.9	52.2	30.3	ny	1	8.17	0.09	31.54	18	0.98	41.3	53.3	41.4	63	41.3	1.25	63	NA	31.54	0	NA	NA	0.43	17.69	42.31	NA	25.08	0	0	-1.29	0.04	0	19	18	2.64575131106459	F	ny
983	2b73a3ee5ef911e3bd0e0ee869ba3980_5.jpg	101.7	44.9	0.12	65	78.8	92.4	45.2	74.5	40.4	moscow	1	32.92	0.08	63.85	22.6666666667	0	68.5	78.8	65	99.4	68.5	9.35	99.4	0.03	63.85	0.15	0.59	NA	NA	14.62	56.15	NA	31.54	0	1	22.92	NA	0	24	22.6666666666667	5.13160143944688	F	moscow
984	2b73d82c611611e3b5b60e5f3f126d8f_5.jpg	101.4	50.6	0.98	81.3	71.6	86.7	64.7	70.5	48.6	sao_paulo	1	3.47	0.72	93.85	18.6666666667	0.02	84.6	71.6	81.3	94.7	84.6	3.02	94.7	NA	93.85	0	0.1	NA	0.13	18.46	39.23	NA	22.53	1	0.99	16.27	NA	1	18	18.6666666666667	1.15470053837925	M	sao_paulo
985	2b7693a060a311e3b14a125e3df59dac_5.jpg	85.7	56.1	0	75.3	67.5	76.6	67.7	65	56.1	moscow	1	-7.82	0.04	51.54	20.6666666667	0.98	75.1	67.5	75.3	83.2	75.1	-0.68	83.2	NA	51.54	0	0.03	NA	0.95	37.69	50	NA	15.97	0	0	5.98	NA	0	19	20.6666666666667	3.78593889720018	F	moscow
986	2b7c41c85f7311e3b50412b2d3abce46_5.jpg	124.7	41.7	0.68	58.6	112.4	115.4	53	110.2	42.2	moscow	0.99	-9.29	NA	36.92	27.6666666667	0	58.9	112.4	58.6	123.2	58.9	-1.47	123.2	NA	36.92	0.01	0.9	NA	0.13	27.69	99.23	0.02	32.5	0	1	-22.83	NA	0	27	27.6666666666667	2.08166599946613	F	moscow
987	2b9881b2606d11e385151259693d2e2e_5.jpg	75.6	43.9	0.05	63.7	58.8	63.7	56.5	54.6	44.3	sao_paulo	1	-7.84	NA	66.92	21.3333333333	0.92	63.7	58.8	63.7	75.2	63.7	-0.69	75.2	0.03	66.92	0	NA	0.03	0.25	19.23	32.31	NA	13.14	0	0.65	-28.68	NA	1	22	21.3333333333333	1.15470053837925	F	sao_paulo
988	2b9c92d860cd11e3bf60122558be4625_5.jpg	60.2	33.1	0	72.9	44.8	57.7	56.2	34.2	44	berlin	1	-2.51	NA	83.85	21.6666666667	0.91	64.2	44.8	72.9	67.2	64.2	-24.33	67.2	NA	83.85	0.87	0.01	NA	0.43	4.62	6.92	NA	17.59	0	0	32.33	0.55	0	22	21.6666666666667	1.52752523165195	F	berlin
989	2ba4b5c85e7311e385ae12776198573d_5.jpg	49.8	16.5	0.1	48.6	32.6	46.3	34	24.3	21.1	moscow	1	-6.65	NA	61.54	25	0.98	44.6	32.6	48.6	53.2	44.6	-12.75	53.2	NA	61.54	0.05	NA	0.07	0.73	2.31	7.69	NA	22.08	0	0	32.37	0.11	0.01	26	25	3.60555127546399	F	moscow
990	2bb3c8e05dcb11e3a4fd12ff9ce2b280_5.jpg	62.5	55.5	0.98	98.6	54.9	42.5	73.6	38.3	64.1	bangkok	0.28	24.59	NA	100.77	34.3333333333	0	91.8	54.9	98.6	69.5	91.8	-17.96	69.5	0.07	100.77	0.09	0.27	NA	NA	30.77	0.77	NA	31.15	0	0.05	-59.77	0.15	1	30	34.3333333333333	10.2143689640297	F	bangkok
991	2bd933a0622111e38dc912e5acb4b5c7_5.jpg	66	63.1	0.09	81.9	60.7	57.3	72.3	53.6	66.2	bangkok	0.14	12	NA	54.62	24	0.95	79.3	60.7	81.9	72.1	79.3	-13.03	72.1	0	54.62	0.06	0.01	NA	1	42.31	34.62	NA	21.27	1	1	-55.97	NA	0	23	24	4.58257569495584	M	bangkok
992	2bd94fd0617b11e3b1ea0e8b2175c26f_5.jpg	89.2	79.7	0	123.8	58.7	63.5	111.9	44.1	81.1	berlin	1	-19.25	NA	91.54	23.3333333333	0.89	121.1	58.7	123.8	87.9	121.1	-1.47	87.9	0.04	91.54	0.12	NA	0.05	0.6	44.62	20.77	NA	21.56	0	0	-25.21	NA	0.21	24	23.3333333333333	2.08166599946613	F	berlin
993	2bddad3261da11e38f071285a6421f42_5.jpg	59.1	81.9	0.74	104.1	33.3	47	92	35.6	83.5	berlin	0.99	10.82	0.06	61.54	23.6666666667	0.89	103.5	33.3	104.1	52.8	103.5	-5.82	52.8	NA	61.54	0.02	NA	NA	0.02	59.23	12.31	NA	47.56	0	0.98	11.44	0.13	0.98	22	23.6666666666667	5.68624070307733	F	berlin
994	2bf32a265d9e11e385b00edb007c6042_5.jpg	133.2	79.4	0	94.7	120.5	125.8	87.8	116.4	78.6	sao_paulo	0.3	-1.63	NA	40	28	0.89	95.6	120.5	94.7	131.5	95.6	2.73	131.5	0.05	40	0.04	NA	NA	0.81	64.62	104.62	0.02	16.97	0	1	2.63	NA	1	31	28	6.08276253029822	F	sao_paulo
995	2bf602c461e911e3976b126630033576_5.jpg	83.1	42.6	0.42	60	63.1	73	53	62.4	43.2	sao_paulo	1	-4.14	NA	60.77	22	1	59.6	63.1	60	84.3	59.6	-2.07	84.3	NA	60.77	0.08	NA	0.15	0.99	22.31	43.08	0.03	21.55	1	1	-5.42	NA	1	22	22	4	M	sao_paulo
996	2c15660260f711e3ba3612f3b041e1a7_5.jpg	54.8	32.9	0.96	39.2	46.4	48.8	35.9	48.2	30.4	ny	0.6	4.05	NA	24.62	26.3333333333	0.9	41.9	46.4	39.2	52.1	41.9	18.21	52.1	0.05	24.62	0	0.05	NA	0.58	22.31	37.69	NA	16.04	1	0.99	-32.72	NA	0.32	28	26.3333333333333	4.72581562625261	M	ny
997	2c164ea25ede11e3af4a12d098db3ed5_5.jpg	100.4	17.4	0.17	45.3	96.8	97.4	27.5	83.5	20.1	moscow	0.01	19.42	NA	77.69	32.3333333333	0.13	45.1	96.8	45.3	108.8	45.1	-13.5	108.8	NA	77.69	0.05	0.22	NA	0.03	-4.62	56.92	NA	8.23	0	0.01	9.64	0.67	0	30	32.3333333333333	11.6761865920913	F	moscow
998	2c18d13a5d9511e3896e126b552b7add_5.jpg	103.2	48.2	0.35	57.1	76	88.1	52.3	82.1	37.1	moscow	0.05	-6.04	NA	56.92	18.6666666667	0.99	65.6	76	57.1	90.5	65.6	23.85	90.5	NA	56.92	0.57	0.06	NA	0.32	13.85	57.69	NA	0	0	0.94	-1.52	0.34	0	18	18.6666666666667	1.15470053837925	F	moscow
999	2c20605a5de811e3ae8712f8e584c17a_5.jpg	101.7	54.7	0	91.3	70	88.2	76	69.4	52.5	moscow	1	-2.96	0.02	88.46	30.6666666667	0.49	92.4	70	91.3	99	92.4	2.86	99	NA	88.46	0.03	0.09	NA	0.31	20	41.54	NA	26.14	0	0.04	14.96	NA	0	30	30.6666666666667	4.04145188432738	F	moscow
1000	2c23053e617c11e3bbf012e2a305b086_5.jpg	95.1	25.5	0	42.5	89.2	88.1	36.2	83.3	29.4	moscow	1	-5.57	0.02	30.77	25	0.06	39.4	89.2	42.5	97.3	39.4	-16.67	97.3	NA	30.77	0.03	0.51	NA	0.47	14.62	75.38	NA	21.53	0	0.01	-43.26	NA	0	25	25	2	F	moscow
1001	2c239150628c11e382961290f642fb88_5.jpg	82.2	37.7	0	59.7	57.6	66.1	48.5	56.5	33.1	berlin	1	2.74	0.11	62.31	26.6666666667	0	62.5	57.6	59.7	73	62.5	11.32	73	NA	62.31	0.01	0.25	NA	0.24	12.31	37.69	NA	23.28	0	0	-3.07	NA	0	26	26.6666666666667	5.03322295684717	F	berlin
1002	2c28dffe602811e3a01e128d67715a4a_5.jpg	75.2	54.5	0	84.3	46.4	59.6	69.9	44	51.6	berlin	1	4.07	NA	67.69	18.6666666667	0	87.1	46.4	84.3	65.7	87.1	4.93	65.7	NA	67.69	0.23	0.68	NA	0.08	30.77	24.62	NA	18.83	0	0.02	12.1	0.78	0.06	19	18.6666666666667	1.52752523165195	F	berlin
1003	2c2976c25eb511e384a0124609a1fc77_5.jpg	107.7	36.9	0.01	60.6	85	89.4	48.8	85.7	35.6	moscow	1	2.45	NA	61.54	24.6666666667	0.72	61	85	60.6	105.6	61	4.53	105.6	NA	61.54	0.83	0.03	NA	0.35	17.69	68.46	NA	52.1	0	0	-41.17	0.25	0.03	21	24.6666666666667	6.35085296108588	F	moscow
1004	2c33c80a62f411e3bdc312eabe09d68e_5.jpg	70.8	66.1	0.9	90.1	50.5	60.5	81	49.9	64.7	bangkok	1	-8.12	NA	63.08	23.3333333333	0.97	90.6	50.5	90.1	70.1	90.6	3.19	70.1	0.11	63.08	0	0.03	NA	0.89	43.08	30.77	NA	49.24	1	0.01	-2.52	NA	0.98	23	23.3333333333333	3.51188458428425	M	bangkok
1005	2c3643245e7f11e38ab00a925486cf33_5.jpg	81	40.4	0	61.3	60.2	69.2	53	59.3	37.5	bangkok	1	-4.89	0.07	53.85	19	0.86	63.1	60.2	61.3	75.2	63.1	7.55	75.2	NA	53.85	0	NA	0.02	0.66	17.69	43.08	NA	22.3	0	0	4.11	NA	0	20	19	1.73205080756888	F	bangkok
1006	2c36be1c616811e385a6126de65e1c1f_5.jpg	0	0	0	0	0	0	0	0	0	berlin	0	0	NA	72.31	37	0.03	0	0	0	0	0	0	0	NA	72.31	0.89	1	NA	1	10.77	-28.46	NA	18.22	0	1	0	0	0	40	37	9.8488578017961	F	berlin
1007	2c3b89ba623a11e394fa12bd164c5014_5.jpg	73.3	72.3	0.14	92.4	54.5	65.3	86.4	55.6	71.1	bangkok	0.99	-13.76	0.08	51.54	20.8333333333	0.95	93.5	54.5	92.4	67.8	93.5	2.25	67.8	NA	51.54	0	0.07	NA	0.84	52.31	38.46	NA	18.47	0	0	28.04	NA	0	21.5	20.8333333333333	5.11533641774094	F	bangkok
1008	2c432d5860f211e3ae740ea73095e8aa_5.jpg	89.7	65.4	0.92	89	65.9	76.9	76.6	64.9	62.3	sao_paulo	1	-1.01	NA	62.31	22.6666666667	0.84	88.9	65.9	89	87.9	88.9	7.44	87.9	NA	62.31	0.05	0.36	NA	0.87	40.77	46.92	0.07	30.39	1	1	-1.26	NA	0	22	22.6666666666667	3.05505046330389	M	sao_paulo
1009	2c783000606811e382d3128752274a93_5.jpg	87.4	51.9	0.42	80.7	71.8	83.5	69.2	66.4	54.9	bangkok	0.99	-9.31	NA	61.54	26	0.83	76.5	71.8	80.7	91.4	76.5	-8.65	91.4	0.17	61.54	0.01	NA	0.03	0.53	30.77	46.15	NA	20.76	0	0	18.35	NA	1	26	26	7	F	bangkok
1010	2c7ef0a85e2311e3b9650aa93900baa2_5.jpg	88.4	19.7	0.88	46.2	69.6	73.5	35.5	63.4	17.1	bangkok	1	-8.63	0.15	61.54	21	0.61	46.6	69.6	46.2	82.1	46.6	6.54	82.1	0.04	61.54	0.01	NA	NA	0.32	2.31	46.15	NA	18.46	0	0	-24.2	NA	0.01	19.5	21	3.16227766016838	F	bangkok
1011	2c90b5c05d8511e3aceb12f8a5fa1ad6_5.jpg	76.2	86.3	0.01	114.7	75.5	72.3	101.7	62.8	99.1	bangkok	0.99	6.38	NA	46.92	19.3333333333	0.59	107.1	75.5	114.7	84.4	107.1	-42.65	84.4	NA	46.92	0.38	0.04	NA	0.33	74.62	47.69	NA	21.63	0	0	-6.68	0.08	0	20.5	19.3333333333333	3.07679486912382	F	bangkok
1012	2cb632665f8611e3b95b0a358d834bd4_5.jpg	110.3	25.1	0	61.6	85.5	106.9	47.4	80.5	27.9	berlin	0.87	-12.96	0.02	69.23	18.3333333333	0.79	57.6	85.5	61.6	110.1	57.6	-7.86	110.1	NA	69.23	0.1	0.03	NA	0.95	5.38	60.77	NA	23.4	0	0	43.41	NA	0	18	18.3333333333333	3.51188458428425	F	berlin
1013	2cbbb4f660db11e381a51226872a7a67_5.jpg	115.3	89.9	0.99	111.4	99	104.4	96.6	97.4	92.4	berlin	1	22.15	0.04	50	28.3333333333	0.97	109.3	99	111.4	116.6	109.3	-7.24	116.6	NA	50	0.29	0.01	NA	0.98	70.77	81.54	NA	28.86	1	0	-20.67	NA	0.02	32	28.3333333333333	6.35085296108588	M	berlin
1014	2ccd52b260d911e3b97c12638555efe3_5.jpg	50.5	79	0	110.9	21.9	34.5	97.8	22	76.8	moscow	1	-0.86	NA	65.38	25.3333333333	0.39	112.4	21.9	110.9	47.6	112.4	3.79	47.6	NA	65.38	0.06	0.13	0.07	0.44	53.85	3.85	NA	27.41	0	0	-2.92	NA	0.92	21	25.3333333333333	8.38649708360608	F	moscow
1015	2cd434b8602c11e39f7a120b2aae41eb_5.jpg	66.9	31.4	0.91	45.6	54.8	60.3	40.1	52.9	31.2	berlin	1	-2.28	NA	37.69	21.6666666667	0.36	46.1	54.8	45.6	64.7	46.1	0.55	64.7	NA	37.69	0.13	0.03	NA	0.24	16.92	40.77	0.08	28.81	1	0.98	5.38	NA	0	22	21.6666666666667	1.52752523165195	M	berlin
1016	2cd5d70e5e7f11e3b28012d40f8b39a1_5.jpg	64.1	73.9	0	104	51.2	57.3	90.1	42.3	84.5	ny	1	-0.17	NA	57.69	27	0.87	92.4	51.2	104	74.3	92.4	-27.4	74.3	NA	57.69	0.65	0.03	NA	1	57.69	27.69	0	18.1	0	0.06	-8.83	NA	0.08	25	27	7.21110255092798	F	ny
1017	2cd65f5e5f6911e3bfac0ef37d070305_5.jpg	77.7	47.2	0.55	81.2	63.9	62.7	63.7	55.5	53.8	bangkok	1	8.31	0.19	70.77	23	0.36	76.8	63.9	81.2	80.8	76.8	-14.35	80.8	NA	70.77	0	0.06	NA	0.5	20.77	30.77	NA	23.85	1	0	-44.57	NA	0.03	22	23	2.64575131106459	M	bangkok
1018	2cdb46265fb511e3b3de12c816e3ab55_5.jpg	91.7	57.4	0	93.7	69.2	77.5	83.4	60.5	64.4	bangkok	1	-17.85	0.01	67.69	26.3333333333	1	90.1	69.2	93.7	96	90.1	-13.39	96	NA	67.69	0.01	NA	0.04	1	39.23	46.15	NA	17.17	0	0	-14.21	NA	0.23	26	26.3333333333333	4.50924975282289	F	bangkok
1019	2cdf6860606811e38b0012cc4c274745_5.jpg	80.4	64.9	0.98	93.6	64	67.7	82.7	56.8	67.1	bangkok	1	-7.16	NA	64.62	25.6666666667	0.35	91.8	64	93.6	79.6	91.8	-5.11	79.6	0.04	64.62	0	NA	0.08	0.12	40.77	36.92	NA	30.25	1	0	-17.07	NA	0	26	25.6666666666667	4.50924975282289	M	bangkok
1020	2ce05e7c605011e3a86d12152b9775d5_5.jpg	30.4	64.2	0.23	72.6	20	25	69.7	20.7	63	berlin	0.88	-3.96	0.01	29.23	19	0.98	73.3	20	72.6	30.2	73.3	6.49	30.2	0.06	29.23	0.02	NA	NA	0.99	52.31	10.77	NA	15.39	0	0.97	2.72	NA	1	20	19	2.64575131106459	F	berlin
1021	2ce24dac5eb311e384eb12cc3de0264e_5.jpg	65.1	47.1	0	77.1	39.2	43.5	61.9	38.3	47.6	moscow	1	2.96	0.03	70.77	22.6666666667	0.05	77.4	39.2	77.1	60.4	77.4	-0.29	60.4	NA	70.77	0	0.19	NA	0.8	22.31	17.69	NA	22.06	0	0	-35.91	NA	0.03	21	22.6666666666667	2.88675134594813	F	moscow
1022	2d053c305dec11e3a9f012ad4d8b6503_5.jpg	112.4	33.6	0.15	45.3	100.2	107.9	39.7	100.6	32.6	berlin	1	-1.95	NA	36.92	18.3333333333	0.26	46.5	100.2	45.3	109.5	46.5	4.16	109.5	NA	36.92	0	0.09	NA	0.72	18.46	88.46	0.05	21.28	0	0.26	29.44	NA	0	19	18.3333333333333	2.08166599946613	F	berlin
1023	2d0bfc6e5d7911e3bc5912294d621823_5.jpg	90.5	48.1	0.03	68.5	58	67.5	56.6	66.4	40.2	moscow	1	-1.37	0.19	75.38	29.3333333333	0.94	75.3	58	68.5	80.5	75.3	19	80.5	NA	75.38	0	NA	0.03	0.94	14.62	36.92	NA	25.81	0	0	-35.35	NA	0	31	29.3333333333333	4.72581562625261	F	moscow
1024	2d1348705f0e11e381a312a4149c821a_5.jpg	76.8	64.9	0.35	88.3	44.2	67.2	76	50.4	55.7	moscow	1	6.49	0.12	83.85	37.3333333333	0	95.1	44.2	88.3	69	95.1	17.36	69	NA	83.85	0	0.72	NA	0.04	27.69	22.31	NA	25.04	0	0.22	33.44	NA	1	35	37.3333333333333	6.80685928555405	F	moscow
